Email,Unknown1,CouponCode,StartDate,EndDate,UsageLimit,Value,CouponValue,CreationDate,ProblemID,StoreID,GeoName,State,City,StoreName,Channel,ContactReason,Item,Agent
customer494@email.com,,COUP0089,2023-03-14 04:27:50,2025-12-18 21:44:48,33,19.33,29.64 off,2022-03-07 07:21:27,279213,16,North,OH,Springfield,Store_40,Phone,Delivery,SparkleUp Product,Agent_9
customer49@email.com,,COUP0038,2024-11-24 21:30:40,2025-11-24 06:09:34,72,11.55,42.90 off,2023-11-20 09:45:18,585395,,East,CA,Lakeside,Store_25,Mobile,Quality,BubbleWave Product,Agent_14
customer49@email.com,,COUP0069,2023-02-04 00:58:49,2025-04-28 22:16:46,30,41.09,27.68 off,2022-10-28 05:24:42,825871,,South,NY,Georgetown,Store_30,Mobile,Delivery,RefreshPlus Product,Agent_6
customer178@email.com,,COUP0109,2024-09-07 13:47:40,2024-09-10 19:22:22,8,30.27,42.48 off,2023-10-07 01:50:39,336257,18,East,NY,Georgetown,Store_8,Mobile,Refund,CrispSoda Product,Agent_13
customer58@email.com,,COUP0165,2023-05-07 19:56:51,2023-11-21 18:53:13,77,19.65,27.44 off,2022-02-10 16:38:05,,43,West,NY,Georgetown,Store_37,Phone,Refund,PopMax Product,Agent_7
customer365@email.com,,COUP0121,2023-07-09 23:15:10,2024-03-28 03:33:52,11,11.05,25.02 off,2023-05-09 17:19:17,,13,South,PA,Springfield,Store_11,Mobile,Product Issue,RefreshPlus Product,Agent_13
customer337@email.com,,COUP0073,2023-12-18 22:25:34,2024-12-14 00:10:38,23,8.16,12.57 off,2023-05-21 17:24:22,,45,South,OH,Georgetown,Store_1,Web,Refund,PopMax Product,Agent_3
customer352@email.com,,COUP0184,2023-09-24 09:00:58,2025-09-05 17:32:38,83,42.28,6.85 off,2022-12-16 14:42:39,487075,,East,FL,Lakeside,Store_21,Web,Refund,ZestDrink Product,Agent_15
customer411@email.com,,COUP0029,2024-07-18 22:32:42,2025-04-05 07:45:32,32,13.57,9.23 off,2022-08-25 05:36:37,,46,East,FL,Georgetown,Store_32,Phone,Product Issue,RefreshPlus Product,Agent_17
customer138@email.com,,COUP0163,2024-01-30 15:04:08,2024-10-03 15:05:05,6,37.53,49.53 off,2022-05-10 02:54:29,833900,,South,OH,Georgetown,Store_29,Web,Quality,SparkleUp Product,Agent_3
customer137@email.com,,COUP0129,2024-02-06 16:06:10,2024-03-31 18:16:49,20,37.50,20.53 off,2023-01-14 14:44:57,,,North,OH,Georgetown,Store_38,Phone,Product Issue,FizzCola Product,Agent_18
customer171@email.com,,COUP0045,2024-09-17 05:32:50,2025-11-17 17:38:52,97,25.60,12.27 off,2022-04-23 05:24:03,533423,,Central,IL,Riverside,Store_45,Mobile,Refund,ZestDrink Product,Agent_3
customer388@email.com,,COUP0079,2023-01-11 14:46:00,2025-10-03 02:18:47,6,42.25,36.39 off,2022-10-06 17:26:25,925287,,East,TX,Georgetown,Store_13,Web,Refund,BubbleWave Product,Agent_5
customer470@email.com,,COUP0175,2023-11-21 05:42:34,2024-08-31 16:54:40,1,19.10,41.76 off,2022-10-09 17:55:29,,,East,TX,Springfield,Store_35,Phone,Delivery,FizzCola Product,Agent_4
customer145@email.com,,COUP0011,2023-08-26 12:54:36,2025-08-03 16:11:43,23,21.92,24.33 off,2022-04-16 00:30:44,,10,South,IL,Riverside,Store_37,Phone,Product Issue,PopMax Product,Agent_6
customer114@email.com,,COUP0037,2024-09-21 02:16:22,2024-10-25 00:57:07,40,13.82,26.64 off,2023-10-19 05:46:31,332741,,South,TX,Springfield,Store_18,Web,Quality,ZestDrink Product,Agent_10
customer211@email.com,,COUP0074,2024-01-05 03:37:14,2025-09-20 05:26:56,91,17.30,29.35 off,2023-05-08 04:04:24,946342,17,North,OH,Georgetown,Store_42,Mobile,Quality,ZestDrink Product,Agent_18
customer266@email.com,,COUP0026,2023-06-10 18:35:42,2024-06-30 12:41:01,77,40.47,16.35 off,2022-02-08 19:17:44,,23,South,PA,Springfield,Store_1,Web,Refund,SparkleUp Product,Agent_12
customer422@email.com,,COUP0017,2023-06-13 06:00:37,2024-10-09 07:26:03,7,37.05,10.72 off,2022-08-16 06:05:39,,40,Central,TX,Lakeside,Store_47,Mobile,Product Issue,SparkleUp Product,Agent_10
customer430@email.com,,COUP0179,2024-09-24 11:06:50,2025-03-12 13:44:52,77,30.77,7.31 off,2024-09-14 23:41:31,,34,Central,IL,Hilltown,Store_11,Phone,Delivery,SparkleUp Product,Agent_4
customer310@email.com,,COUP0109,2024-02-10 16:48:49,2024-08-07 21:46:03,90,43.24,18.28 off,2023-06-21 04:30:14,,,Central,IL,Riverside,Store_16,Mobile,Refund,CrispSoda Product,Agent_7
customer353@email.com,,COUP0149,2023-06-16 22:54:36,2025-06-04 01:37:29,35,33.10,30.57 off,2022-11-26 23:01:18,417470,41,North,OH,Meadowbrook,Store_2,Phone,Product Issue,PopMax Product,Agent_11
customer314@email.com,,COUP0141,2023-06-02 01:57:25,2025-09-18 02:01:30,22,22.26,49.94 off,2022-07-30 01:03:28,591887,3,Central,IL,Lakeside,Store_48,Phone,Product Issue,FizzCola Product,Agent_15
customer200@email.com,,COUP0100,2023-07-28 03:04:41,2024-11-07 13:37:19,53,39.50,19.65 off,2023-06-27 23:31:49,,,East,CA,Springfield,Store_37,Phone,Quality,CrispSoda Product,Agent_5
customer48@email.com,,COUP0111,2023-11-21 16:43:40,2025-05-16 01:30:23,17,27.30,40.11 off,2023-11-02 19:16:55,711088,23,North,NY,Hilltown,Store_11,Mobile,Delivery,ZestDrink Product,Agent_15
customer186@email.com,,COUP0003,2024-08-25 05:12:20,2024-09-28 04:33:18,97,30.48,17.01 off,2022-08-17 21:26:01,776831,31,South,CA,Lakeside,Store_27,Web,Refund,SparkleUp Product,Agent_19
customer205@email.com,,COUP0125,2024-08-18 01:45:55,2025-08-07 12:39:02,97,6.22,47.84 off,2024-01-15 10:04:06,,37,East,FL,Georgetown,Store_28,Mobile,Delivery,BubbleWave Product,Agent_7
customer187@email.com,,COUP0173,2023-12-11 23:08:24,2025-01-17 15:08:22,50,30.89,27.96 off,2022-11-25 15:01:48,,,West,CA,Georgetown,Store_23,Mobile,Refund,SparkleUp Product,Agent_19
customer435@email.com,,COUP0139,2023-07-08 04:08:56,2024-07-30 22:56:43,91,31.24,40.15 off,2022-08-21 22:35:10,367333,46,South,TX,Springfield,Store_20,Phone,Delivery,ZestDrink Product,Agent_7
customer261@email.com,,COUP0058,2023-05-16 13:38:47,2023-11-11 22:52:32,13,21.03,13.26 off,2023-03-04 23:39:40,367015,49,North,NY,Meadowbrook,Store_1,Phone,Product Issue,FizzCola Product,Agent_5
customer234@email.com,,COUP0150,2024-09-30 17:48:09,2024-10-27 18:18:24,9,28.39,28.65 off,2023-03-31 14:23:20,,48,South,PA,Georgetown,Store_23,Mobile,Delivery,FizzCola Product,Agent_5
customer112@email.com,,COUP0142,2024-09-26 21:34:38,2025-06-12 12:56:40,58,14.34,34.92 off,2023-09-07 10:11:23,,28,Central,IL,Hilltown,Store_35,Web,Delivery,RefreshPlus Product,Agent_3
customer12@email.com,,COUP0033,2023-05-18 00:29:47,2025-02-14 17:54:06,80,44.17,41.62 off,2022-12-08 06:44:15,,,West,CA,Meadowbrook,Store_20,Web,Delivery,BubbleWave Product,Agent_19
customer116@email.com,,COUP0066,2024-03-28 18:28:24,2025-04-23 09:37:40,46,38.62,13.26 off,2022-04-02 17:09:36,129778,29,West,FL,Lakeside,Store_20,Web,Product Issue,FizzCola Product,Agent_19
customer76@email.com,,COUP0148,2023-10-20 03:38:28,2025-10-12 01:45:20,55,11.04,14.09 off,2023-07-31 04:52:49,,,Central,PA,Georgetown,Store_20,Web,Delivery,PopMax Product,Agent_9
customer436@email.com,,COUP0173,2023-10-26 21:12:19,2025-06-05 15:18:44,29,41.11,33.68 off,2023-07-05 14:35:06,171906,,West,FL,Springfield,Store_41,Web,Quality,ZestDrink Product,Agent_18
customer128@email.com,,COUP0107,2024-10-06 14:46:31,2025-09-11 08:00:56,7,49.00,35.64 off,2023-03-14 14:44:12,696701,,Central,IL,Georgetown,Store_42,Phone,Refund,CrispSoda Product,Agent_4
customer48@email.com,,COUP0116,2023-05-03 16:08:20,2023-06-08 20:10:16,85,34.68,21.63 off,2023-03-28 05:50:11,424202,,Central,IL,Georgetown,Store_49,Phone,Quality,RefreshPlus Product,Agent_19
customer152@email.com,,COUP0079,2024-04-22 18:40:15,2024-09-26 16:56:40,80,44.84,32.00 off,2022-08-06 10:32:52,,27,North,TX,Springfield,Store_38,Web,Refund,PopMax Product,Agent_4
customer52@email.com,,COUP0086,2024-02-18 21:26:27,2025-03-13 07:36:31,44,38.46,15.28 off,2023-02-05 10:29:11,715270,,Central,PA,Riverside,Store_34,Phone,Product Issue,ZestDrink Product,Agent_5
customer151@email.com,,COUP0156,2024-08-11 08:47:43,2024-08-12 06:21:44,31,43.54,31.51 off,2022-04-13 18:34:20,458247,,North,TX,Springfield,Store_50,Mobile,Quality,ZestDrink Product,Agent_2
customer20@email.com,,COUP0016,2024-03-16 10:11:03,2025-01-16 07:41:48,20,26.29,16.04 off,2023-10-15 04:47:46,,12,Central,TX,Meadowbrook,Store_1,Mobile,Delivery,ZestDrink Product,Agent_10
customer277@email.com,,COUP0175,2023-11-01 16:43:56,2025-07-04 04:13:57,99,19.12,26.30 off,2022-08-31 05:23:38,273534,6,West,IL,Springfield,Store_5,Mobile,Delivery,RefreshPlus Product,Agent_15
customer117@email.com,,COUP0064,2024-12-30 06:06:30,2025-02-07 16:01:14,64,36.27,41.14 off,2023-11-20 14:18:25,942796,,North,CA,Hilltown,Store_32,Mobile,Delivery,ZestDrink Product,Agent_4
customer280@email.com,,COUP0059,2024-08-02 12:23:23,2024-10-06 00:02:46,17,34.82,32.80 off,2024-04-03 08:10:40,,,West,TX,Hilltown,Store_48,Mobile,Product Issue,BubbleWave Product,Agent_7
customer205@email.com,,COUP0082,2024-01-28 11:00:15,2025-01-07 22:41:51,67,33.90,9.64 off,2022-08-28 03:23:25,895912,,Central,IL,Georgetown,Store_48,Mobile,Product Issue,ZestDrink Product,Agent_7
customer82@email.com,,COUP0171,2024-01-13 12:11:57,2024-08-03 10:10:49,23,48.50,21.79 off,2024-01-02 16:52:49,164653,,West,NY,Springfield,Store_34,Web,Refund,PopMax Product,Agent_6
